CLIENTE,MODELO,NUM_PLAZAS,MECANISMO_MODULO,IMPORTE_LINEA,CATEGORIA,TIPO_TAPICERIA,COSTE_TAPIZADO_AGRUP,P_COSTE,MARGEN_UDS_LINEA,DTO_FAMILIA,I_COMISION,I_BRUTO,DTO_PP,DTO_LINEAS,MARGEN_BRUTO,PROVINCIA,COD_COMUNIDAD,HIPOTECA,INDENCIAS_CLIENTE,PIB_VALOR_EUROS,PARO_2020T3,status_cliente
522,16,0,6,30.36,2,T,3.59,2.53,24.24,9.0,0.0,60.72,0.0,0.0,60.72,11,1.0,0.2673,0.2673,17231.0,21.75,105.29958311828707
4266,18,200,4,383.64,0,T,163.79,140.65,79.21,10.0,24.06,943.92,16.37,90.94,836.61,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,18,300,0,525.78,0,T,163.79,158.5,203.5,10.0,24.06,943.92,16.37,90.94,836.61,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,16,0,6,34.5,0,T,163.79,2.53,-131.82,10.0,24.06,943.92,16.37,90.94,836.61,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4912,5,100,1,460.92,0,T,49.7,155.89,255.33,5.0,86.72,1825.74,0.0,91.3,1734.44,46,10.0,0.2444,57.0,22882.0,15.67,10.238220148403522
4912,5,100,1,375.36,0,T,49.7,128.8,196.86,5.0,86.72,1825.74,0.0,91.3,1734.44,46,10.0,0.2444,57.0,22882.0,15.67,10.238220148403522
4912,5,100,1,528.54,0,T,49.7,174.91,303.93,5.0,86.72,1825.74,0.0,91.3,1734.44,46,10.0,0.2444,57.0,22882.0,15.67,10.238220148403522
5861,12,300,0,499.56,2,T,25.0,167.53,307.03,5.0,47.82,956.34,0.0,0.0,956.34,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,12,200,0,456.78,2,T,25.0,144.44,287.34,5.0,47.82,956.34,0.0,0.0,956.34,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
6464,5,75,3,574.08,2,T,46.61,238.06,289.41,8.0,61.09,1355.16,24.94,108.41,1221.81,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,5,100,1,351.9,2,T,46.61,128.8,176.49,8.0,61.09,1355.16,24.94,108.41,1221.81,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,5,100,1,429.18,2,T,46.61,155.89,226.68,8.0,61.09,1355.16,24.94,108.41,1221.81,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
7384,12,350,0,604.44,2,T,32.29,187.79,384.36,8.0,27.8,604.44,0.0,48.36,556.08,11,1.0,0.2673,23.0,17231.0,21.75,11.35173418922676
8407,15,100,1,496.08,2,T,16.29,149.43,330.36,5.0,39.25,851.76,0.0,66.86,784.9,18,1.0,0.2673,23.0,17894.0,21.75,11.568064154270763
8407,15,100,2,355.68,2,T,16.29,101.28,238.11,5.0,39.25,851.76,0.0,66.86,784.9,18,1.0,0.2673,23.0,17894.0,21.75,11.568064154270763
8749,15,300,0,730.08,2,T,19.5,217.49,493.09,5.0,32.97,730.08,13.46,57.31,659.31,37,7.0,0.2449,9.0,20654.0,10.98,29.21361281453228
8892,5,300,0,568.56,0,T,73.44,197.46,297.66,18.0,0.0,1363.44,0.0,204.51,1158.93,50,2.0,0.2578,91.0,27011.0,10.41,10.516780605487364
8892,5,75,3,416.76,0,T,73.44,136.97,206.35,18.0,0.0,1363.44,0.0,204.51,1158.93,50,2.0,0.2578,91.0,27011.0,10.41,10.516780605487364
8892,5,100,0,378.12,0,T,73.44,131.04,173.64,18.0,0.0,1363.44,0.0,204.51,1158.93,50,2.0,0.2578,91.0,27011.0,10.41,10.516780605487364
9024,20,300,0,616.86,0,T,52.31,196.97,367.58,5.0,55.37,1188.18,22.58,59.41,1106.19,4,1.0,0.2673,17.0,20465.0,21.75,14.389718688137862
9024,20,200,0,571.32,0,T,52.31,174.43,344.58,5.0,55.37,1188.18,22.58,59.41,1106.19,4,1.0,0.2673,17.0,20465.0,21.75,14.389718688137862
822,12,100,0,295.4,0,T,44.03,75.81,175.56,3.0,62.42,973.0,0.0,56.02,916.98,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,12,100,0,228.2,0,T,44.03,55.88,128.29,3.0,62.42,973.0,0.0,56.02,916.98,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,12,200,4,424.2,0,T,44.03,114.81,265.36,3.0,62.42,973.0,0.0,56.02,916.98,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,22,100,1,421.4,0,T,50.7,124.64,246.06,3.0,55.51,842.8,0.0,49.8,793.0,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,27,200,4,624.4,4,P,153.99,148.17,322.24,3.0,90.36,1372.0,0.0,81.09,1290.91,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,27,100,2,320.6,4,P,153.99,60.24,106.37,3.0,90.36,1372.0,0.0,81.09,1290.91,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
822,27,100,2,427.0,4,P,153.99,82.01,191.0,3.0,90.36,1372.0,0.0,81.09,1290.91,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
1169,2,350,0,701.4,0,T,45.82,220.12,435.47,9.0,0.0,701.4,44.68,63.13,593.59,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
3225,28,100,1,702.8,2,T,69.7,183.2,266.7,9.0,18.8,702.8,12.79,63.25,626.76,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,22,100,1,421.4,0,T,50.7,130.22,240.48,9.0,36.33,1358.0,24.72,122.23,1211.05,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,22,200,2,515.2,0,T,50.7,161.21,303.29,9.0,36.33,1358.0,24.72,122.23,1211.05,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,5,100,1,467.6,0,T,32.13,155.89,279.58,9.0,35.51,1327.2,24.16,119.44,1183.61,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,5,100,1,380.8,0,T,32.13,128.8,219.87,9.0,35.51,1327.2,24.16,119.44,1183.61,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,5,200,4,478.8,0,T,32.13,157.32,289.35,9.0,35.51,1327.2,24.16,119.44,1183.61,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,29,75,3,597.8,0,T,75.95,213.68,308.18,9.0,30.04,1122.8,20.44,101.05,1001.31,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
3225,29,300,0,525.0,0,T,75.95,167.1,281.96,9.0,30.04,1122.8,20.44,101.05,1001.31,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
6138,0,350,0,649.6,0,T,98.01,176.94,374.65,3.0,52.7,1108.8,21.51,33.27,1054.02,30,14.0,0.2194,11.0,20766.0,15.06,23.902827907253634
6138,0,200,4,459.2,0,T,98.01,113.59,247.6,3.0,52.7,1108.8,21.51,33.27,1054.02,30,14.0,0.2194,11.0,20766.0,15.06,23.902827907253634
6307,30,300,0,476.0,0,T,89.18,138.55,248.28,8.0,33.21,1227.8,22.59,98.23,1106.98,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,30,75,3,347.2,0,T,89.18,104.55,153.48,8.0,33.21,1227.8,22.59,98.23,1106.98,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,30,200,0,404.6,0,T,89.18,127.89,187.54,8.0,33.21,1227.8,22.59,98.23,1106.98,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
6307,16,0,6,0.0,0,T,178.35,2.53,-183.41,8.0,33.21,1227.8,22.59,98.23,1106.98,28,13.0,0.3404,385.0,34041.0,11.89,4.67396102956152
7897,23,300,0,593.6,0,T,50.7,199.4,343.5,5.0,53.2,1120.0,0.0,56.0,1064.0,46,10.0,0.2444,62.0,22882.0,15.67,9.816711929818903
7897,23,200,0,526.4,0,T,50.7,190.0,285.7,5.0,53.2,1120.0,0.0,56.0,1064.0,46,10.0,0.2444,62.0,22882.0,15.67,9.816711929818903
8127,31,300,2,448.0,0,T,50.48,110.04,287.48,5.0,20.85,448.0,8.51,22.4,417.09,18,1.0,0.2673,108.0,17894.0,21.75,5.338419875090706
8139,32,300,2,700.0,4,P,200.6,146.43,352.98,5.0,62.24,1337.0,25.4,66.85,1244.75,6,11.0,0.2156,7.0,17637.0,18.78,24.945439803637083
8139,32,200,2,637.0,4,P,200.6,131.91,304.5,5.0,62.24,1337.0,25.4,66.85,1244.75,6,11.0,0.2156,7.0,17637.0,18.78,24.945439803637083
8312,5,300,0,628.6,0,T,91.85,218.37,318.38,4.0,32.05,1194.2,21.8,45.41,1126.99,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,5,200,4,506.8,0,T,91.85,171.27,243.68,4.0,32.05,1194.2,21.8,45.41,1126.99,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8312,16,0,6,29.4,0,T,91.85,2.53,-64.98,4.0,32.05,1194.2,21.8,45.41,1126.99,28,13.0,0.3404,34.0,34041.0,11.89,15.728090275939993
8313,33,200,0,617.76,2,T,21.29,223.87,372.6,5.0,76.33,1656.72,0.0,130.05,1526.67,35,5.0,0.2883,15.0,20221.0,22.72,14.34594628372622
8313,33,100,1,519.48,2,T,21.29,160.13,338.06,5.0,76.33,1656.72,0.0,130.05,1526.67,35,5.0,0.2883,15.0,20221.0,22.72,14.34594628372622
8620,23,75,3,496.8,2,T,28.4,205.44,262.96,5.0,71.9,1437.96,0.0,0.0,1437.96,13,8.0,0.2351,0.2351,20771.0,16.7,150.0091803809034
8620,23,100,0,444.36,2,T,56.8,85.67,216.22,5.0,71.9,1437.96,0.0,0.0,1437.96,13,8.0,0.2351,0.2351,20771.0,16.7,150.0091803809034
8716,23,300,0,422.8,2,T,30.52,168.18,224.11,4.0,62.93,1258.6,0.0,0.0,1258.6,3,10.0,0.2444,3.0,19066.0,15.67,40.73653333859754
8716,23,200,4,351.4,2,T,30.52,133.15,187.74,4.0,62.93,1258.6,0.0,0.0,1258.6,3,10.0,0.2444,3.0,19066.0,15.67,40.73653333859754
8716,23,300,0,484.4,2,T,30.52,202.77,251.11,4.0,62.93,1258.6,0.0,0.0,1258.6,3,10.0,0.2444,3.0,19066.0,15.67,40.73653333859754
9001,10,100,2,221.2,2,T,30.9,68.46,121.84,9.0,30.24,604.8,0.0,0.0,604.8,1,16.0,0.261,3.0,36921.0,8.47,74.61293802061795
9001,10,100,2,162.4,2,T,30.9,43.62,87.88,9.0,30.24,604.8,0.0,0.0,604.8,1,16.0,0.261,3.0,36921.0,8.47,74.61293802061795
9455,12,350,0,512.4,2,T,33.03,166.86,312.51,3.0,43.12,862.4,0.0,0.0,862.4,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
9455,12,200,4,350.0,2,T,33.03,114.81,202.16,3.0,43.12,862.4,0.0,0.0,862.4,30,14.0,0.2194,2.0,20766.0,15.06,56.05710036026487
1114,5,100,1,485.8,0,T,50.27,164.22,271.31,5.0,82.48,1265.6,24.05,63.28,1178.27,31,15.0,0.2381,38.0,30508.0,8.55,19.858768607599895
1114,5,100,1,396.2,0,T,50.27,137.13,208.8,5.0,82.48,1265.6,24.05,63.28,1178.27,31,15.0,0.2381,38.0,30508.0,8.55,19.858768607599895
1114,5,100,0,383.6,0,T,50.27,131.04,202.29,5.0,82.48,1265.6,24.05,63.28,1178.27,31,15.0,0.2381,38.0,30508.0,8.55,19.858768607599895
1257,23,200,4,418.6,0,T,67.13,133.15,218.33,18.0,36.73,914.2,14.99,164.56,734.64,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
1257,23,300,0,495.6,0,T,67.13,171.55,256.93,18.0,36.73,914.2,14.99,164.56,734.64,39,6.0,0.2589,87.0,22767.0,10.5,9.811436619406681
2422,4,100,1,427.0,0,T,89.44,122.93,214.63,5.0,51.42,1104.6,20.99,55.23,1028.39,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
2422,4,100,2,250.6,0,T,89.44,74.07,87.09,5.0,51.42,1104.6,20.99,55.23,1028.39,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
2970,1,300,0,455.0,2,T,20.51,131.73,302.76,5.0,21.18,455.0,8.65,22.75,423.6,12,10.0,0.2444,1.0,26351.0,15.67,82.94943867748229
3785,0,100,1,450.8,0,T,58.12,119.69,273.0,7.0,57.48,1260.0,23.44,88.21,1148.36,22,2.0,0.2578,8.0,28910.0,10.41,36.69545111618046
3785,0,100,1,358.4,0,T,58.12,100.24,200.05,7.0,57.48,1260.0,23.44,88.21,1148.36,22,2.0,0.2578,8.0,28910.0,10.41,36.69545111618046
4184,0,300,0,660.8,0,T,61.08,170.99,428.73,8.0,57.05,1265.6,23.29,101.24,1141.07,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
4184,0,200,0,604.8,0,T,61.08,162.63,381.09,8.0,57.05,1265.6,23.29,101.24,1141.07,46,10.0,0.2444,93.0,22882.0,15.67,8.015311726649553
4266,22,300,2,499.8,2,T,28.2,166.37,305.23,10.0,13.22,499.8,9.0,49.98,440.82,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,2,100,0,399.0,0,T,82.59,141.67,174.75,10.0,27.49,1097.6,18.7,103.88,975.02,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,2,300,0,639.8,0,T,82.59,210.48,346.74,10.0,27.49,1097.6,18.7,103.88,975.02,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4266,16,0,6,58.8,0,T,165.17,2.53,-111.43,10.0,27.49,1097.6,18.7,103.88,975.02,8,9.0,0.324,246.0,29885.0,11.4,5.735009554382273
4498,0,200,4,641.2,4,P,160.58,113.59,367.03,8.0,75.61,1677.2,30.86,134.18,1512.16,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,0,100,1,455.0,4,P,160.58,107.99,186.43,8.0,75.61,1677.2,30.86,134.18,1512.16,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,0,100,1,581.0,4,P,160.58,127.43,292.99,8.0,75.61,1677.2,30.86,134.18,1512.16,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
5263,26,300,0,518.0,2,T,35.83,200.79,281.38,4.0,49.35,987.0,0.0,0.0,987.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5263,26,200,0,469.0,2,T,35.83,182.99,250.18,4.0,49.35,987.0,0.0,0.0,987.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
6177,26,200,4,432.6,0,T,151.68,132.87,148.05,9.0,43.01,964.6,17.56,86.81,860.24,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6177,26,300,0,532.0,0,T,151.68,167.19,213.13,9.0,43.01,964.6,17.56,86.81,860.24,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6520,10,100,0,270.2,2,T,21.26,86.71,162.23,8.0,30.31,606.2,0.0,0.0,606.2,33,3.0,0.218,45.0,21981.0,13.01,13.123527062402797
6520,10,100,1,336.0,2,T,21.26,94.0,220.74,8.0,30.31,606.2,0.0,0.0,606.2,33,3.0,0.218,45.0,21981.0,13.01,13.123527062402797
6719,12,200,4,350.0,2,T,26.91,114.81,208.28,5.0,39.9,798.0,0.0,0.0,798.0,40,7.0,0.2449,13.0,22428.0,10.98,25.329582700521136
6719,12,300,0,448.0,2,T,26.91,146.6,274.49,5.0,39.9,798.0,0.0,0.0,798.0,40,7.0,0.2449,13.0,22428.0,10.98,25.329582700521136
6790,5,100,1,435.4,2,T,26.95,155.89,252.56,5.0,40.54,870.8,16.55,43.54,810.72,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
7509,5,100,0,354.64,2,T,37.91,131.04,185.69,7.0,44.44,975.26,18.14,68.26,888.85,7,4.0,0.4149,40.0,27134.0,11.18,12.093006755402028
7509,5,100,0,265.98,2,T,37.91,93.55,134.52,7.0,44.44,975.26,18.14,68.26,888.85,7,4.0,0.4149,40.0,27134.0,11.18,12.093006755402028
7520,29,200,0,478.8,1,T,24.55,157.3,296.95,18.0,14.42,858.2,0.0,137.31,720.89,48,16.0,0.261,115.0,30901.0,8.47,11.024918507845811
7520,29,200,4,379.4,1,T,24.55,104.68,250.17,18.0,14.42,858.2,0.0,137.31,720.89,48,16.0,0.261,115.0,30901.0,8.47,11.024918507845811
7793,31,100,1,399.0,0,T,42.36,83.7,272.95,7.0,66.44,1020.6,0.0,71.44,949.16,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
7793,31,100,2,222.6,0,T,42.36,44.1,136.15,7.0,66.44,1020.6,0.0,71.44,949.16,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
8138,21,300,0,463.4,2,T,31.89,204.39,227.12,8.0,37.31,746.2,0.0,0.0,746.2,17,9.0,0.324,25.0,28674.0,11.4,17.621756887140215
8138,21,100,0,282.8,2,T,31.89,117.17,133.74,8.0,37.31,746.2,0.0,0.0,746.2,17,9.0,0.324,25.0,28674.0,11.4,17.621756887140215
8445,8,300,0,560.0,2,T,24.54,200.61,334.85,8.0,25.24,560.0,10.3,44.8,504.9,8,9.0,0.324,11.0,29885.0,11.4,27.12097864428026
8662,34,200,1,502.6,0,T,46.87,158.04,297.69,5.0,35.18,502.6,0.0,0.0,502.6,23,1.0,0.2673,12.0,17465.0,21.75,15.822115916803785
8831,32,300,2,441.0,2,T,27.14,150.78,263.08,5.0,0.0,441.0,0.0,43.0,398.0,46,10.0,0.2444,8.0,22882.0,15.67,27.32856942150701
9432,35,100,2,266.0,2,T,43.15,74.77,148.08,7.0,54.42,1294.2,22.21,83.59,1188.39,3,10.0,0.2444,0.2444,19066.0,15.67,142.7230422798886
9432,35,75,3,312.2,2,T,43.15,111.11,157.94,7.0,54.42,1294.2,22.21,83.59,1188.39,3,10.0,0.2444,0.2444,19066.0,15.67,142.7230422798886
9432,35,100,2,361.2,2,T,86.3,40.62,193.66,7.0,54.42,1294.2,22.21,83.59,1188.39,3,10.0,0.2444,0.2444,19066.0,15.67,142.7230422798886
9432,35,100,2,254.8,2,T,43.15,71.38,140.27,7.0,54.42,1294.2,22.21,83.59,1188.39,3,10.0,0.2444,0.2444,19066.0,15.67,142.7230422798886
544,2,300,0,532.68,2,T,46.61,195.8,290.27,5.0,57.95,1219.92,0.0,61.0,1158.92,12,10.0,0.2444,6.0,26351.0,15.67,33.86396653501918
544,2,75,3,378.12,2,T,46.61,138.23,193.28,5.0,57.95,1219.92,0.0,61.0,1158.92,12,10.0,0.2444,6.0,26351.0,15.67,33.86396653501918
544,2,100,0,309.12,2,T,46.61,131.91,130.6,5.0,57.95,1219.92,0.0,61.0,1158.92,12,10.0,0.2444,6.0,26351.0,15.67,33.86396653501918
635,10,100,1,382.26,0,T,51.22,94.0,237.04,5.0,55.7,1196.46,22.73,59.82,1113.91,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,10,100,1,431.94,0,T,51.22,114.42,266.3,5.0,55.7,1196.46,22.73,59.82,1113.91,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
822,22,100,1,371.22,2,T,29.52,135.32,206.38,3.0,44.55,742.44,0.0,0.0,742.44,26,17.0,0.2336,45.0,26528.0,9.96,15.917685111877153
1118,11,200,4,423.66,0,T,64.68,126.27,232.72,9.0,74.19,1164.72,0.0,104.82,1059.9,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,1,335.34,0,T,64.68,71.57,199.1,9.0,74.19,1164.72,0.0,104.82,1059.9,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,1,405.72,0,T,64.68,96.99,244.06,9.0,74.19,1164.72,0.0,104.82,1059.9,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,200,4,423.66,0,T,55.25,126.27,242.14,9.0,56.7,890.1,0.0,80.11,809.99,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,2,207.0,0,T,55.25,45.8,105.95,9.0,56.7,890.1,0.0,80.11,809.99,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1118,11,100,2,259.44,0,T,55.25,66.1,138.09,9.0,56.7,890.1,0.0,80.11,809.99,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
1169,2,350,0,691.38,0,T,48.27,220.12,423.0,9.0,0.0,691.38,44.04,62.22,585.12,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,1,200,2,407.1,0,T,43.34,91.35,272.41,9.0,0.0,949.44,60.48,85.45,803.51,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1169,1,300,0,542.34,0,T,43.34,131.73,367.27,9.0,0.0,949.44,60.48,85.45,803.51,35,5.0,0.2883,51.0,20221.0,22.72,7.780181737926446
1554,26,100,1,382.26,2,T,65.25,120.45,196.56,10.0,0.0,1070.88,32.13,428.34,610.41,46,10.0,0.2444,7.0,22882.0,15.67,29.21546961312747
1554,26,100,1,306.36,2,T,65.25,90.28,150.83,10.0,0.0,1070.88,32.13,428.34,610.41,46,10.0,0.2444,7.0,22882.0,15.67,29.21546961312747
1554,26,200,4,382.26,2,T,65.25,132.87,184.14,10.0,0.0,1070.88,32.13,428.34,610.41,46,10.0,0.2444,7.0,22882.0,15.67,29.21546961312747
2448,20,200,4,408.48,2,T,54.31,140.83,213.34,9.0,56.25,901.14,16.4,81.1,803.64,26,17.0,0.2336,32.0,26528.0,9.96,18.876052511581474
2448,20,300,0,514.74,2,T,21.09,196.97,296.68,9.0,59.78,996.36,0.0,0.0,996.36,26,17.0,0.2336,32.0,26528.0,9.96,18.876052511581474
2448,20,200,0,481.62,2,T,21.09,174.43,286.1,9.0,59.78,996.36,0.0,0.0,996.36,26,17.0,0.2336,32.0,26528.0,9.96,18.876052511581474
2776,29,200,4,317.4,2,T,30.86,113.51,173.03,3.0,46.95,782.46,0.0,0.0,782.46,36,12.0,0.2637,6.0,21612.0,10.61,35.88055048149255
2776,29,350,0,465.06,2,T,30.86,186.71,247.49,3.0,46.95,782.46,0.0,0.0,782.46,36,12.0,0.2637,6.0,21612.0,10.61,35.88055048149255
2922,29,300,0,460.92,2,T,48.97,167.1,244.85,5.0,46.44,997.74,18.96,49.89,928.89,47,7.0,0.2449,5.0,25482.0,10.98,43.534763637996875
2922,29,75,3,536.82,2,T,48.97,213.68,274.17,5.0,46.44,997.74,18.96,49.89,928.89,47,7.0,0.2449,5.0,25482.0,10.98,43.534763637996875
3225,10,300,2,478.86,0,T,53.7,121.83,303.33,9.0,12.81,478.86,8.72,43.1,427.04,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
4257,4,200,2,487.14,1,T,37.53,160.87,288.74,7.0,38.8,851.46,15.84,59.6,776.02,1,16.0,0.261,23.0,36921.0,8.47,26.947026584543146
4257,4,100,2,364.32,1,T,37.53,113.51,213.28,7.0,38.8,851.46,15.84,59.6,776.02,1,16.0,0.261,23.0,36921.0,8.47,26.947026584543146
4262,10,100,1,364.32,2,T,23.6,98.72,242.0,8.0,71.54,1110.9,0.0,88.88,1022.02,15,12.0,0.2637,74.0,23343.0,10.61,10.61817107729303
4262,10,200,2,382.26,2,T,23.6,113.37,245.29,8.0,71.54,1110.9,0.0,88.88,1022.02,15,12.0,0.2637,74.0,23343.0,10.61,10.61817107729303
4775,36,100,1,596.16,5,P,121.2,157.77,317.19,7.0,107.15,1679.46,31.24,117.56,1530.66,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,36,100,1,487.14,5,P,121.2,128.05,237.89,7.0,107.15,1679.46,31.24,117.56,1530.66,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,556.14,5,P,189.0,98.72,268.42,7.0,70.96,1112.28,20.69,77.86,1013.74,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4947,10,100,1,378.12,1,T,43.6,98.72,235.8,5.0,35.2,756.24,14.37,37.82,704.06,23,1.0,0.2673,29.0,17465.0,21.75,10.177853281237155
5860,5,300,0,702.42,0,T,53.8,245.46,403.17,5.0,32.7,702.42,13.35,35.12,653.95,11,1.0,0.2673,31.0,17231.0,21.75,9.777893086209703
5861,10,100,0,244.26,2,T,37.21,79.7,127.35,5.0,57.96,1159.2,0.0,0.0,1159.2,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,10,75,3,287.04,2,T,37.21,97.72,152.11,5.0,57.96,1159.2,0.0,0.0,1159.2,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,10,100,1,284.28,2,T,37.21,77.32,169.75,5.0,57.96,1159.2,0.0,0.0,1159.2,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,10,100,1,343.62,2,T,37.21,98.72,207.69,5.0,57.96,1159.2,0.0,0.0,1159.2,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
6177,20,200,4,459.54,0,T,72.56,140.83,246.15,9.0,44.98,1008.78,18.36,90.79,899.63,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6289,18,100,0,235.98,2,T,24.45,99.87,111.66,9.0,30.57,611.34,0.0,0.0,611.34,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,18,300,0,375.36,2,T,24.45,170.98,179.93,9.0,30.57,611.34,0.0,0.0,611.34,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,18,300,0,525.78,0,T,135.67,162.36,227.75,9.0,40.55,909.42,16.55,81.85,811.02,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,18,200,4,383.64,0,T,135.67,140.65,107.32,9.0,40.55,909.42,16.55,81.85,811.02,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6790,23,300,0,502.32,2,T,18.1,199.4,284.82,5.0,46.71,934.26,0.0,0.0,934.26,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
6790,23,200,0,431.94,2,T,18.1,190.0,223.84,5.0,46.71,934.26,0.0,0.0,934.26,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
6790,37,350,0,612.72,1,T,38.36,204.28,370.08,5.0,28.52,612.72,11.64,30.64,570.44,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
6962,5,300,0,633.42,1,T,65.6,197.46,370.36,7.0,75.2,1155.15,0.0,80.86,1074.29,29,1.0,0.2673,20.0,18036.0,21.75,12.454491640003367
6962,5,200,4,521.73,1,T,65.6,157.32,298.81,7.0,75.2,1155.15,0.0,80.86,1074.29,29,1.0,0.2673,20.0,18036.0,21.75,12.454491640003367
7114,31,100,1,393.3,0,T,44.33,83.7,265.27,7.0,27.17,993.6,18.48,69.55,905.56,28,13.0,0.3404,52.0,34041.0,11.89,12.717852387910964
7114,31,100,2,207.0,0,T,44.33,40.62,122.05,7.0,27.17,993.6,18.48,69.55,905.56,28,13.0,0.3404,52.0,34041.0,11.89,12.717852387910964
7114,31,100,1,405.72,0,T,47.28,87.26,271.18,7.0,18.56,678.96,12.63,47.53,618.8,28,13.0,0.3404,52.0,34041.0,11.89,12.717852387910964
7114,31,100,2,273.24,0,T,47.28,61.41,164.55,7.0,18.56,678.96,12.63,47.53,618.8,28,13.0,0.3404,52.0,34041.0,11.89,12.717852387910964
7507,12,200,0,466.57,2,T,28.15,123.51,314.92,7.0,23.57,862.14,16.04,60.35,785.75,7,4.0,0.4149,14.0,27134.0,11.18,20.440912223577435
7507,12,200,4,395.57,2,T,28.15,114.81,252.62,7.0,23.57,862.14,16.04,60.35,785.75,7,4.0,0.4149,14.0,27134.0,11.18,20.440912223577435
